!Series_title	"Explore the role of RHAMM in invasion/metastasis of breast cancer"
!Sample_characteristics_ch1	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: 2/1/2017"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: 11/11/2011"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: 3/26/2011"	"date_distant_recurrence: null"	"date_distant_recurrence: 7/4/1905"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: 2/8/2016"	"date_distant_recurrence: 6/12/2018"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: 2/27/2012"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: 7/9/2020"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: 11/12/2019"	"date_distant_recurrence: 5/4/2016"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: 10/1/2013"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"	"date_distant_recurrence: null"
!Sample_characteristics_ch1	"assay_date: 8/3/2011"	"assay_date: 1/25/2011"	"assay_date: 9/1/2011"	"assay_date: 9/1/2011"	"assay_date: 9/1/2011"	"assay_date: 9/7/2011"	"assay_date: 9/14/2011"	"assay_date: 9/20/2011"	"assay_date: 9/22/2011"	"assay_date: 9/29/2011"	"assay_date: 10/6/2011"	"assay_date: 10/24/2011"	"assay_date: 11/2/2011"	"assay_date: 12/1/2011"	"assay_date: 12/6/2011"	"assay_date: 12/8/2011"	"assay_date: 2/14/2012"	"assay_date: 3/3/2012"	"assay_date: 1/6/2012"	"assay_date: 1/12/2012"	"assay_date: 1/25/2012"	"assay_date: 9/5/2012"	"assay_date: 10/18/2012"	"assay_date: 1/4/2012"	"assay_date: 4/18/2013"	"assay_date: 2/25/2011"	"assay_date: 3/2/2011"	"assay_date: 3/14/2011"	"assay_date: 4/13/2011"	"assay_date: 5/2/2011"	"assay_date: 1/26/2011"	"assay_date: 2/14/2011"	"assay_date: 12/8/2010"	"assay_date: 9/19/2011"	"assay_date: 9/29/2011"	"assay_date: 10/3/2011"	"assay_date: 10/3/2011"	"assay_date: 10/11/2011"	"assay_date: 10/13/2011"	"assay_date: 10/17/2011"	"assay_date: 10/21/2011"	"assay_date: 11/7/2011"	"assay_date: 11/17/2011"	"assay_date: 11/21/2011"	"assay_date: 11/22/2011"	"assay_date: 12/2/2011"	"assay_date: 12/6/2011"	"assay_date: 12/8/2011"	"assay_date: 2/7/2011"	"assay_date: 1/6/2011"	"assay_date: 2/14/2011"	"assay_date: 2/22/2011"	"assay_date: 2/24/2011"	"assay_date: 3/7/2011"	"assay_date: 3/9/2011"	"assay_date: 3/10/2011"	"assay_date: 1/10/2011"	"assay_date: 4/4/2011"	"assay_date: 5/3/2011"	"assay_date: 5/9/2011"	"assay_date: 5/26/2011"	"assay_date: 5/26/2011"	"assay_date: 6/9/2011"	"assay_date: 6/20/2011"	"assay_date: 6/23/2011"	"assay_date: 7/26/2011"	"assay_date: 7/28/2011"	"assay_date: 7/28/2011"	"assay_date: 7/29/2011"	"assay_date: 8/16/2011"	"assay_date: 8/26/2011"	"assay_date: 1/26/2011"	"assay_date: 8/29/2011"	"assay_date: 8/29/2011"	"assay_date: 8/29/2011"	"assay_date: 8/30/2011"	"assay_date: 9/2/2011"	"assay_date: 9/2/2011"	"assay_date: 8/31/2012"	"assay_date: 1/25/2012"	"assay_date: 10/4/2012"	"assay_date: 1/30/2012"	"assay_date: 10/15/2012"	"assay_date: 1/30/2012"	"assay_date: 10/18/2012"	"assay_date: 2/1/2012"	"assay_date: 11/21/2012"	"assay_date: 2/3/2012"	"assay_date: 12/13/2012"	"assay_date: 2/15/2012"	"assay_date: 2/28/2012"	"assay_date: 5/2/2012"	"assay_date: 6/15/2012"	"assay_date: 7/6/2012"
!Sample_characteristics_ch1	"date_last_follow: 4/28/2021"	"date_last_follow: 2/18/2021"	"date_last_follow: 6/4/2019"	"date_last_follow: 9/28/2017"	"date_last_follow: 4/28/2021"	"date_last_follow: 5/17/2021"	"date_last_follow: 5/18/2021"	"date_last_follow: 5/18/2021"	"date_last_follow: 3/4/2021"	"date_last_follow: 4/20/2012"	"date_last_follow: 4/15/2021"	"date_last_follow: 6/7/2021"	"date_last_follow: 11/24/2015"	"date_last_follow: 3/3/2021"	"date_last_follow: 3/17/2021"	"date_last_follow: 6/21/2021"	"date_last_follow: 6/7/2021"	"date_last_follow: 4/19/2021"	"date_last_follow: 5/17/2021"	"date_last_follow: 6/20/2018"	"date_last_follow: 5/19/2021"	"date_last_follow: 6/3/2021"	"date_last_follow: 5/5/2021"	"date_last_follow: 12/14/2016"	"date_last_follow: 6/26/2019"	"date_last_follow: 3/1/2020"	"date_last_follow: 5/25/2021"	"date_last_follow: 6/1/2021"	"date_last_follow: 5/21/2021"	"date_last_follow: 4/8/2021"	"date_last_follow: 5/9/2013"	"date_last_follow: 6/8/2021"	"date_last_follow: 2/16/2013"	"date_last_follow: 6/7/2021"	"date_last_follow: 4/9/2021"	"date_last_follow: 11/14/2013"	"date_last_follow: 6/8/2021"	"date_last_follow: 9/13/2021"	"date_last_follow: 7/31/2016"	"date_last_follow: 3/14/2016"	"date_last_follow: 2/9/2012"	"date_last_follow: 1/26/2021"	"date_last_follow: 2/20/2020"	"date_last_follow: 2/4/2021"	"date_last_follow: 7/13/2020"	"date_last_follow: 6/8/2021"	"date_last_follow: 6/9/2021"	"date_last_follow: 9/8/2014"	"date_last_follow: 1/25/2021"	"date_last_follow: 7/17/2017"	"date_last_follow: 6/8/2021"	"date_last_follow: 7/11/2018"	"date_last_follow: 10/27/2017"	"date_last_follow: 6/9/2021"	"date_last_follow: 6/7/2021"	"date_last_follow: 11/19/2013"	"date_last_follow: 6/4/2021"	"date_last_follow: 4/11/2021"	"date_last_follow: 5/12/2021"	"date_last_follow: null"	"date_last_follow: 3/9/2021"	"date_last_follow: 9/22/2019"	"date_last_follow: 5/19/2011"	"date_last_follow: 2/17/2017"	"date_last_follow: 9/11/2020"	"date_last_follow: 5/30/2013"	"date_last_follow: 4/17/2017"	"date_last_follow: 4/16/2021"	"date_last_follow: 6/7/2021"	"date_last_follow: 4/16/2021"	"date_last_follow: 1/28/2021"	"date_last_follow: 5/24/2021"	"date_last_follow: 6/23/2021"	"date_last_follow: 5/28/2021"	"date_last_follow: 6/20/2017"	"date_last_follow: 11/26/2017"	"date_last_follow: 6/7/2021"	"date_last_follow: 12/16/2018"	"date_last_follow: 5/3/2021"	"date_last_follow: 9/20/2013"	"date_last_follow: 1/8/2021"	"date_last_follow: 6/7/2021"	"date_last_follow: 6/6/2021"	"date_last_follow: 5/17/2021"	"date_last_follow: 10/13/2020"	"date_last_follow: 12/9/2020"	"date_last_follow: 6/3/2021"	"date_last_follow: 10/2/2020"	"date_last_follow: 4/20/2018"	"date_last_follow: 5/17/2021"	"date_last_follow: 5/28/2021"	"date_last_follow: 5/17/2021"	"date_last_follow: 4/26/2021"	"date_last_follow: 6/1/2021"
!Sample_characteristics_ch1	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: null"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 1"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"	"pt_status_at_last_follow: 0"
!Sample_characteristics_ch1	"inv_size: 1.4"	"inv_size: 1.3"	"inv_size: 1.8"	"inv_size: 1.2"	"inv_size: 5"	"inv_size: 0.5"	"inv_size: null"	"inv_size: 1.2"	"inv_size: 0.9"	"inv_size: 4"	"inv_size: 1.7"	"inv_size: null"	"inv_size: 0.4"	"inv_size: 8"	"inv_size: null"	"inv_size: 2.5"	"inv_size: 1.3"	"inv_size: null"	"inv_size: 1.2"	"inv_size: 2.4"	"inv_size: 2.4"	"inv_size: 1.1"	"inv_size: 1.6"	"inv_size: 1"	"inv_size: 3.9"	"inv_size: 0.4"	"inv_size: 0.9"	"inv_size: 2.5"	"inv_size: 2.8"	"inv_size: 1.8"	"inv_size: 5.5"	"inv_size: 0.4"	"inv_size: 1.4"	"inv_size: 0.8"	"inv_size: 2.1"	"inv_size: 1"	"inv_size: 2"	"inv_size: null"	"inv_size: 0.6"	"inv_size: 0.7"	"inv_size: 3.5"	"inv_size: 0.9"	"inv_size: 0.7"	"inv_size: 1.6"	"inv_size: null"	"inv_size: 0.8"	"inv_size: 1.9"	"inv_size: 1.8"	"inv_size: 1.2"	"inv_size: 2.2"	"inv_size: 1.6"	"inv_size: 1.7"	"inv_size: 0.7"	"inv_size: 2"	"inv_size: 2.2"	"inv_size: 2.2"	"inv_size: 5"	"inv_size: 1.5"	"inv_size: null"	"inv_size: 3.3"	"inv_size: 3.5"	"inv_size: 3.6"	"inv_size: 1.1"	"inv_size: 1.2"	"inv_size: 1.1"	"inv_size: 2.6"	"inv_size: 1.5"	"inv_size: 1.2"	"inv_size: 1"	"inv_size: 1.4"	"inv_size: 4.8"	"inv_size: 0.7"	"inv_size: 1.4"	"inv_size: 0.8"	"inv_size: 0.9"	"inv_size: 1.1"	"inv_size: 2.9"	"inv_size: 1.4"	"inv_size: 0.8"	"inv_size: null"	"inv_size: 2"	"inv_size: 1.5"	"inv_size: 1.4"	"inv_size: 1.6"	"inv_size: null"	"inv_size: 2.8"	"inv_size: 2.7"	"inv_size: 2"	"inv_size: null"	"inv_size: 0.8"	"inv_size: 2"	"inv_size: 0.9"	"inv_size: 1.4"	"inv_size: 2.4"
!Sample_characteristics_ch1	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 1"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 1"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 1"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 1"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 1"	"nottingham_grade: 1"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 1"	"nottingham_grade: 1"	"nottingham_grade: 2"	"nottingham_grade: 1"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 1"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 1"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 1"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 1"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 1"	"nottingham_grade: 3"	"nottingham_grade: 1"	"nottingham_grade: 2"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 3"	"nottingham_grade: 2"	"nottingham_grade: 3"	"nottingham_grade: 2"
!Sample_characteristics_ch1	"er: neg"	"er: pos"	"er: pos"	"er: pos"	"er: neg"	"er: pos"	"er: neg"	"er: pos"	"er: pos"	"er: neg"	"er: pos"	"er: pos"	"er: neg"	"er: neg"	"er: neg"	"er: pos"	"er: pos"	"er: neg"	"er: pos"	"er: neg"	"er: pos"	"er: neg"	"er: pos"	"er: pos"	"er: neg"	"er: neg"	"er: pos"	"er: neg"	"er: pos"	"er: neg"	"er: neg"	"er: neg"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: neg"	"er: neg"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: neg"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: neg"	"er: neg"	"er: neg"	"er: pos"	"er: pos"	"er: pos"	"er: neg"	"er: pos"	"er: pos"	"er: neg"	"er: neg"	"er: pos"	"er: pos"	"er: neg"	"er: neg"	"er: pos"	"er: neg"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: pos"	"er: neg"	"er: pos"	"er: neg"	"er: pos"	"er: pos"
!Sample_characteristics_ch1	"pr: neg"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: neg"	"pr: pos"	"pr: neg"	"pr: neg"	"pr: pos"	"pr: pos"	"pr: neg"	"pr: pos"	"pr: neg"	"pr: neg"	"pr: neg"	"pr: pos"	"pr: pos"	"pr: neg"	"pr: pos"	"pr: neg"	"pr: pos"	"pr: neg"	"pr: pos"	"pr: pos"	"pr: neg"	"pr: neg"	"pr: pos"	"pr: neg"	"pr: pos"	"pr: neg"	"pr: neg"	"pr: neg"	"pr: neg"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: neg"	"pr: pos"	"pr: pos"	"pr: neg"	"pr: neg"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: neg"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: neg"	"pr: neg"	"pr: neg"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: neg"	"pr: neg"	"pr: pos"	"pr: neg"	"pr: neg"	"pr: pos"	"pr: pos"	"pr: neg"	"pr: neg"	"pr: neg"	"pr: neg"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: pos"	"pr: neg"	"pr: neg"	"pr: pos"	"pr: neg"	"pr: pos"	"pr: pos"
!Sample_characteristics_ch1	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: pos"	"her2: pos"	"her2: neg"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: het"	"her2: neg"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: pos"	"her2: pos"	"her2: pos"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: pos"	"her2: neg"	"her2: pos"	"her2: pos"
!Sample_characteristics_ch1	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: neg"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: neg"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: neg"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: neg"	"dcis: pos"	"dcis: neg"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: neg"	"dcis: neg"	"dcis: pos"	"dcis: neg"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: neg"	"dcis: neg"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: neg"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: neg"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: neg"	"dcis: pos"	"dcis: pos"	"dcis: pos"	"dcis: neg"	"dcis: pos"	"dcis: pos"	"dcis: neg"	"dcis: pos"	"dcis: pos"
!Sample_characteristics_ch1	"dcis_grade: int"	"dcis_grade: high"	"dcis_grade: low"	"dcis_grade: int"	"dcis_grade: high"	"dcis_grade: int"	"dcis_grade: null"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: int"	"dcis_grade: low"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: null"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: int"	"dcis_grade: null"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: int"	"dcis_grade: null"	"dcis_grade: high"	"dcis_grade: null"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: high"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: low"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: null"	"dcis_grade: null"	"dcis_grade: low"	"dcis_grade: null"	"dcis_grade: high"	"dcis_grade: int"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: null"	"dcis_grade: null"	"dcis_grade: high"	"dcis_grade: int"	"dcis_grade: high"	"dcis_grade: null"	"dcis_grade: int"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: int"	"dcis_grade: int"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: null"	"dcis_grade: high"	"dcis_grade: low"	"dcis_grade: high"	"dcis_grade: low"	"dcis_grade: null"	"dcis_grade: low"	"dcis_grade: high"	"dcis_grade: int"	"dcis_grade: null"	"dcis_grade: high"	"dcis_grade: high"	"dcis_grade: null"	"dcis_grade: high"	"dcis_grade: int"
!Sample_characteristics_ch1	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: null"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: null"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: null"	"lymph_nodes: neg"	"lymph_nodes: null"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: pos"	"lymph_nodes: pos"	"lymph_nodes: pos"	"lymph_nodes: pos"	"lymph_nodes: pos"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: pos"	"lymph_nodes: pos"	"lymph_nodes: neg"	"lymph_nodes: pos"	"lymph_nodes: neg"
